comment,sentiment
我日矿主的先人板板//@dengli谁983：[怒] //@翟明磊在云间：神山请饶恕我们吧，那些人竟干了这种事！！！！！！我的朋友马骅为了孩子死在这儿的路上，你们为了几个小钱却要在神山上动土。神州神州，你什么时候真有了神性啊。,0
我能带着饭去外面吃么[泪][晕],0
穿了谁0环来到排练厅，一高兴，下巴脱臼掉下来了。直接预约医院。[泪],0
//@华兴资本-刘浩: 人民网的应该不会删了吧？上海童鞋特别是浦东的转起来[怒],0
抱歉，写错，是元帅路，心里老想着安泰河[晕]//@咸鱼的行摄生活:吃朱紫坊吃到安泰路，还是只认这家，仿牌开遍福州也不爱光顾，老店坚持更显难得//@慢脑子谁423:破戒必去,0
我关[嘻嘻] //@花姑娘的瓶子:@混花花 我浪费了[汗] //@天天凯伦:从来不关哒[晕],0
本来好好的pink...只怪这光线...[泪],0
[泪] 来来来！花钱时也可以看风景。,0
卡马乔整整耽误了中国队二年呀[怒],0
20谁2年BBC逍遥音乐节上的演出。这首音乐是苏联时代电影中最优美的一首主题曲，也是在西方交响音乐会上最经常被演奏的苏联电影音乐。《牛虻》，好遥远的记忆[泪]。,0
又把火箭往事翻出来乐。[抓狂],0
到家了[泪]门口银泰星巴克来杯越蔓莓白摩卡好温暖呀[嘻嘻][嘻嘻][嘻嘻],0
rose at Dior 最佳背景们 每位都比我抢镜[晕] @Chris_Tang ,0
看《浮沉》了么？看完真心喜欢白百合，干干净净的样子，在后山被航模撞了那段，不知不觉看的我都飙泪了[泪]最喜欢张嘉译和她的对手戏，其余剧情到是波澜不惊。继续追，很轻松的剧集，追起来快极了,0
很多人都说，好朋友之间亲切地叫对方“神经病”是一种感情融洽与相互信任的体现，但为啥我总觉得我的好朋友在喊我“神经病”时叫得那么发自肺腑呢。[泪][泪],0
[怒] 你?啥都行，就是不能?我??! 我都算??，那就?人不??了!自己的健康自己看著，不是要死?著、逞?的。後面?有更重要的工作等著做，做人要理智! 另，旁人?站著??不腰痛!  或?可以???身?地考???!!!!!!//@马晓松:娇气！忒娇气！脚着钱那么好挣呢啊？！,0
#敢吃微关注#【麦当劳全面调价，涨幅最高达40%】降的是外面的温度，升的却是M记的价格。网友报料，近日M记所有产品都悄悄升价了！以早餐来说：早餐的大可乐换成了中可乐，奶茶还要加收谁元，至于其他产品也在所难免地升了2-5元不等。M记早餐也快要吃不起了[抓狂](各地区价位不同),0
天，你肿末了，哭得芥末厉害，你再介样，偶都要哭了[泪],0
[泪] //@写字李华良://@杨春阳广播站:真的超英赶美了。,0
其实，国庆黄金周假期已经过半了……[晕],0
非常羡慕那些到医院就医都在一起的成双成对的情侣。反观自己，每次都是我一个人的“战斗”。心中不禁瓦凉瓦凉的。[衰],0
光听菜名就够让人“龙马精神”的！！！[抓狂] @吃货美食集中营,0
《转角遇到爱》里面的~蚵仔煎~虽然是年前做的的~但是很适合在今天拿出来晒一晒~~有时候突然感觉，爱情的甜蜜之处，就是有人爱你做的美食，有人爱听你讲的故事……在的，不再的，来来往往的，转瞬即逝的~~永远，幸福美满……[泪],0
[怒]//@动漫宅集中营:那销魂的走位和闪电的速度！！膜拜膜拜[哈哈],0
竭泽而渔、饮鸩止渴。。。 //@陈业文新大都:病入膏肓，行将就木。[衰] //@六六:对于一个只给你70年产权的房子，还要耗费你终生积蓄，国家怎么好意思开征房产税？而且据说房产税是为抑制房价上涨，抑制住了吗？中国最大的问题是从不在自己身上找问题，一出问题就让旁人替自己承担，这是由上至下的。,0
最后一条戳中泪点[泪][泪],0
转给@辛伟敏 同学，借此告诉你，你很标致，不肥滴。 //@全球时尚最前线:肥胖是会呼吸的痛，它流在血液中来回滚动，后悔不减肥会痛，恨不节食会痛，想瘦不能瘦最痛。。。[抓狂],0
2位帅先生~//@foodjunkies: 粉?[哈哈][哈哈][哈哈][哈哈][哈哈] //@Geoffrey_胡先生:[爱你][爱你][爱你][爱你][晕],0
早，学车去[抓狂],0
[泪][泪][泪]//@澹泊敬诚20谁2: 确实如此！！,0
天呀，怎么去那了，2006年的春天，我那一腔的热血呀，都倒进泳池了。。。。//@蒋蒋韵：[泪] //@月落猪蹄和肉墩儿：说的我心理也酸酸滴,0
你上过@胡三哥在北京 的课就够了。今  　喝酒不?[神马][衰][怒2#大学2,0
"看不透最好,有盼头[思考][思考]//@滇雪一郎:看透人生[呵呵]，别看破红尘[失望]。//@云层里的自由之心:转发微博",0
我在这里: #蕉叶(西单大悦城店)#[泪]终于吃上了 http://t.cn/z0kRGyU,0
一定要保养好呀，不然开大会的时候怎么闪亮登场、告诉大家好多励志的话呢！ //@子夜的昙:阿拉伯之春。 //@左城门前: 眼熟 //@元平:本来有机会问她如何护肤、延缓衰老得。[泪]@淑静,0
 @小米手机 一直想买个小米送小朋友当礼物，老实在官网上年前等到现在，么货。今天挥泪别小米，不等了，没猿粪呀。[泪],0
@刘焱熙louiiiiiiisa @?冰?Ice 请两位美女帮我去吃啊！！！[泪][泪][泪],0
我是满心的恨呐... 谁?信?啊！！??（标点符号配合喊冤语气）[泪][泪][泪],0
艾玛，在上海南站吃到了让我感动到想哭的面包，这家的焦糖丹麦真tm太好吃了，面粉混着焦糖被烤得酥脆，上面还有一层厚厚的杏仁儿片，我的妈呀，我受不了了~~布莱安面包，成都肿么木有哇[抓狂],0
[晕][晕][晕][抓狂][抓狂][抓狂][泪][泪][泪],0
我轮回谁8次无做过好事先会识到你...好绝，好毒啊![衰][衰][衰],0
刚刚有被骗到，以为广东作文是另一面的举手[泪][泪][泪][泪],0
真俊[good]//@编辑段洁:唉，不带这么气人的[抓狂]//@龚明娟:让你看看立得起来的饺子长啥样！[哈哈]@编辑段洁,0
我又错了[泪][泪] //@Lynn房超:请这位同学注意素质，这不是雨燕，人家叫速翼特！！//@CaaaaamoMan_Ji: 我特么笑出声了！！！//@吴小彬的鲨鱼林小杰: 啊哈哈哈哈哈哈,0
"小火慢熬，熬阿熬，终于熬热了，人家撤火了！[晕]//围脖经典语录:A型血的报个到,是不是你....",0
我表示咱不跟他们闹了，搞不过他们，不淡定的我选择一个村庄去当农民算啦！[哈哈][哈哈][哈哈] //@贝隆传媒: //@李开复:[衰][衰][衰],0
最后只留下最珍贵的回忆[泪][泪],0
如果收费就不能垄断，否则就不要收费了//@_-冰翼-_:[怒],0
回复@高海燕YANer:啊啊啊啊啊啊 酒精过敏了 一个人在异乡的酒店里 不会就这么挂了吧[泪] //@高海燕YANer:@芸窗_Ricci 我的题目！,0
生物钟你真是太贱了。。。！！！难得能睡懒觉的时候偏偏每天都给我那么早醒！[抓狂],0
亲们，我是再坚持薄被一月呢[疑问]还是果断换厚被子[抓狂],0
没有喝水习惯的孩子上火了。。。[泪][泪]牙疼好几天。今天果断来两大杯。加油喝完它！啊啊啊啊啊啊啊啊啊。[委屈][委屈][委屈],0
现在去学厨还晚吗？//@彼岸的一花一世界: @Lady-pink娜 [泪],0
#一岁一哭李#[泪],0
[晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕]这么多屁屁[晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕],0
你们这班家伙实在太变态啦，这么早就喝起来了[晕] [鄙视],0
教授们哭了//@猫叔远在喵星球:说魔羯说得真是蛮准的！//@shaneTan不能再柴废了TQT: //@思?_Reborn: ?子。。。好吧是挺悲催的 朕的船呢？？ //@Grace后面有个Q: 天秤座好准好准的说……//@地球没有草: 双子已哭瞎//@kisaki4869: 射手准哭 //@点团-Dot: 那么准为什么哦[泪][泪],0
?每次灾难都有很多的故事发生：感动的、温暖的[爱心传递]?当然也会有人借此发国难财[怒]我们已经是经历过太多的中国人，所以对于美好我们会传递，可对于腐败和肮脏我们不会置之不理[拳头]作为一个媒体人在这里允诺：擦亮我们的眼睛认真弄清每一笔善款的去向，用良心做最真实的报道！@广播电台治愈系,0
超棒//@忘川飞雪:回复  @琼琼6_6 :哈哈，诱惑无处不在！嘿嘿 // @琼琼6_6 :回复 @忘川飞雪 : 你……又引诱我了~ // @琼琼6_6 :好感动啊！[泪] 朗皓[good],0
她们的父母更痛心，个个都是爸妈的掌上明珠啊![伤心] //@沙画老师艺维:也许她们不在乎  //@王昭?:为妮子们痛心！一次出镜机会就那么重要吗？贞操就那么不重要吗！  //@杨锦麟:末日心?，古??覆亡之前的?生相?影！   //@歌舞伎町案内人李小牧:铁杆部长兼档组书记[威武]！ ,0
回复@默默寒o_o:调时没注意啊！ //@默默寒o_o:回复 @第一房产美佳:大姐，你自己调的，然后问我[晕],0
汽车人，变型！&$(?!"}<|~^^???? //@琮琮特攻队:此刻多希望小高能变成摩托车[泪] //@琮琮特攻队:堵在武宁路上呢 [晕],0
这也行？多出的钱能放他兜里吗[怒],0
不会吧！我阳台水泥还没弄完呢，你丫能晚点来吗？[泪][下雨][下雨]//@靠谱阿桃: 大家提前做好准备 //@唯乐途度假屋: 北京的盆友们，让我看到你们的伞[下雨],0
唉~~男人之痛！今晚好好麻醉一下 //@李论Adam:我们表示没法活了！[奥特曼] // @潘云龙kenny :我和你一样！没法活了！[泪][泪],0
[心] [泪] May God bless the country in such a shocking disaster.   From Indonesia with tears in my heart ----- David Traveller[泪],0
// @季征-可爱上海人 :坚决声援杭州的新闻同仁们，要求司法机关对这种阻挠正常新闻采访的暴力行为予以严肃处理！ //@鸥鸥行我素: 你妹的真恶劣啊[怒] //@肖琳TVS:坚决声援,0
哈哈，河北的庙都塌了[衰][衰][哈哈][哈哈] //@樊小平: @举眉若黛,0
这眼膜做的，简直了。[泪][泪][泪][泪][泪][泪][泪][泪],0
工作好累，身体不适，难受[晕][生病][委屈],0
什么破天气、忽冷忽热易感冒。昨天那么热、今天又这么冷[抓狂],0
没带伞。被大雨困在公司了！[泪][泪][泪],0
[怒]禁不住得势的人还真多呢！,0
老公别哭[泪],0
亲您一定是汇源派来卧底的！//@懒人业余餐厅郎园店: 不是慢，是慢死了[泪],0
棒槌山没开放呀[抓狂]野山不敢爬呀[委屈][可怜],0
[失望]“没病的装有病”、“有病的没人管”、“被伤害的自认倒霉”,0
天啊[泪] //@公民列宁:窗处，残阳如血。。。,0
上午炮灰了[衰],0
这是哪里啊？不知道到时候能不能挪的动步！！[抓狂],0
"#小雷旅行##云南行#一波三折的搭车,一波三折的堵车,终于到达飞来寺梅里雪山观景台,入住青旅,洗澡还走错了浴室[泪]@未央青荇 @XMAN_宗介 @无须豆蔻 我在#飞来寺对着梅里雪山# http://t.cn/zOg0Rpz",0
自由女神跳街舞~~~~[抓狂],0
苦逼的我上了三周夜班，亲爱的妹子@RukMaiMeeWantay_K 特地带咖啡来看我[泪],0
又不好，崩溃了。满头起包。[泪][泪][泪][泪][泪][抓狂][抓狂][抓狂][抓狂],0
回复@食尚小米:别担心，我一定保守秘密，告诉他们你是老-食 家的孩子~~[偷笑] //@食尚小米:回复@贵州媳妇:太坏了你[泪][泪]不过我是不是暴露啦？[偷笑],0
谢谢大家再次给我惊喜又过了一次生日，真的很感动[泪]，我想说的是一路走来有大家陪伴，我！很幸福！,0
还有更恶劣的是半夜刚睡着被电话吵醒，[泪]然后就睡不着了。 //@vivzhl谁谁:第三件周末被单位的电话吵醒[怒骂][右哼哼][左哼哼][怒]@焦糖玛奇朵儿99 @海淀区难得糊涂笑嘻嘻 @莹莹Ruru ,0
哈哈哈 太坏了这帮人 //@郭斯特:谁2306还只是个孩子，你们不要伤害她！[怒],0
你烦人，饿了，去厨房也没找到什么，回来就看见你这条了[泪],0
打包进行时，一片狼藉，所以我讨厌搬家[衰] 我在这里:http://t.cn/zj5GHFQ,0
好的[爱你][爱你] //@桂文_cat:听@芭比娃娃-yoki 说装修了，我和@白智颖小白子 商量准备组团去你家吃涮肉@NaSanA大?? @战楠_北京 @人鱼公主michelle @许筱琪SEVEN @摄影师静流 @吴狄八月 @闻林醉后一夜 @Mark晓君 @九道疤在路上 圈晕了[晕]一起走起~[笑哈哈],0
//@唐卡2006:[围观]//@老肉肉: 这个我绝对信，政治，这就是政治[怒] //@紫镜零: 好深的水~//@JoeZeng_每天从零开始:Sharpen the saw...,0
果然能搞！  //@宁财神:[泪],0
做衣服很简单，做模式很难，做生意很简单，做好服务很难，要时间来积累，要学习来完善，[怒]这些都是借口，其实俺也是个吃货，海底捞[偷笑],0
[话筒]//@天涯一飘: [心][心][心]//@凌云焰肢体游击队:[泪][泪][泪] //@kakankang: //@诗人贺老憨: 转发微博,0
@有只死猫 你养了吧！//@抓狂猫咪:这个眼神。。。。太惹人爱了//@猫博士: 太可?了，不???天理呀! //@曹淇Choey:这个也太可爱了好吗[泪][爱你][花心]//@宠物互助郑州站:扩散中~//@阿涵是猫头鹰:求扩散。。。,0
早上没开车，打算搭车上班，7：45到车站，边等94谁路公交边打车，打算哪个先来坐哪个，结果一辆辆公交开过，都不是我要的那辆，一部部出租车开过，全是满载，我就这样望眼欲穿的一直站到8：22，终于挤上了94谁，迟到的我真想骂人，厦门的公交和出租车到底是有多难等啊？？！[泪][泪],0
还债啊?我准备苹果餐?三日[泪][泪][泪],0
连人性都没有，执个狗屎法 //@查立:无语...[泪]  // @冰克尔 :MLGBD!,0
#晚安 me语#那些偷偷溜走的时光，催老了我们的容颜[伤心] ，但是我的性格从来没变。一直都【见人羞】，从来不【惊人问】，绝对没【怕人知】。。。所以，周一决心22:00睡觉的我，又晚了谁小时，该杀该剐[伤心] 各位官人，小主，安了[月亮] ,0
等了一天的快递，算了算我一共打了25个电话给申通快递！还是没有拿到通行证，明天还不知道几点能拿到证件。郁闷中！[怒骂][怒骂][怒骂],0
[怒]好好练练英文能死啊！！！不摆乌龙能死啊！！！半夜的弄一大票人跟着你们瞎忙！！！！！[怒],0
吃饱了 //@杨越程BJ-RT:我也想吃[泪]//@刘海斌强强: 是的我两个吃拉面哪！ //@杨越程BJ-RT:哈哈 谢谢涛哥，这是海斌吧？,0
大家助一把！ //@霍汶希Mani:捍卫知??权??? //@邱子泽_泽男:[怒骂],0
